14:57:33.774257,,0.23,14.70,
14:57:36.760596,900.00,-50.00,13.70,-0.73,0.00,0.23,14.70,
14:57:36.863965,900.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:57:36.968807,900.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:37.072157,900.00,-50.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:37.175286,899.00,-50.00,14.70,-0.73,-1.00,0.23,14.70,
14:57:37.280291,899.00,-50.00,14.70,-0.73,-1.00,0.23,14.70,
14:57:37.383482,899.00,-50.00,13.70,0.27,0.00,0.23,14.70,
14:57:37.486464,900.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:57:37.591409,899.00,-51.00,13.70,-0.73,-1.00,-0.77,14.70,
14:57:37.694788,899.00,-50.00,13.70,-0.73,0.00,0.23,14.70,
14:57:37.798038,900.00,-51.00,14.70,-0.73,0.00,-0.77,14.70,
14:57:37.902678,900.00,-50.00,14.70,-0.73,0.00,0.23,14.70,
14:57:38.006095,899.00,-51.00,14.70,-0.73,-1.00,-0.77,13.70,
14:57:38.110908,899.00,-50.00,13.70,-0.73,0.00,0.23,14.70,
14:57:38.214227,899.00,-50.00,14.70,-0.73,0.00,0.23,14.70,
14:57:38.317683,900.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:38.422502,899.00,-51.00,14.70,0.27,-1.00,0.23,14.70,
14:57:38.525826,900.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:57:38.627951,900.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:57:38.734180,899.00,-51.00,14.70,0.27,-1.00,-0.77,13.70,
14:57:38.838085,899.00,-51.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:38.940465,900.00,-51.00,14.70,-0.73,-1.00,-0.77,14.70,
14:57:39.045849,899.00,-50.00,13.70,-0.73,0.00,0.23,14.70,
14:57:39.148228,900.00,-51.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:39.252120,899.00,-50.00,13.70,0.27,-1.00,-0.77,13.70,
14:57:39.357446,899.00,-51.00,14.70,-0.73,-1.00,0.23,14.70,
14:57:39.459860,900.00,-50.00,14.70,0.27,-1.00,-0.77,13.70,
14:57:39.563673,900.00,-50.00,13.70,0.27,0.00,0.23,13.70,
14:57:39.667776,899.00,-51.00,14.70,-0.73,0.00,-0.77,13.70,
14:57:39.771539,900.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:57:39.874013,899.00,-51.00,14.70,-0.73,-1.00,0.23,13.70,
14:57:39.979368,900.00,-50.00,13.70,-0.73,-1.00,-0.77,13.70,
14:57:40.083148,899.00,-50.00,14.70,0.27,-1.00,0.23,13.70,
14:57:40.185694,899.00,-50.00,14.70,-0.73,0.00,0.23,14.70,
14:57:40.290960,900.00,-50.00,14.70,0.27,0.00,0.23,13.70,
14:57:40.393393,900.00,-50.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:40.497082,900.00,-50.00,13.70,0.27,0.00,-0.77,14.70,
14:57:40.602463,900.00,-50.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:40.705006,899.00,-50.00,13.70,-0.73,0.00,-0.77,13.70,
14:57:40.808803,900.00,-51.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:40.914043,899.00,-51.00,13.70,0.27,-1.00,0.23,13.70,
14:57:41.016550,899.00,-51.00,14.70,-0.73,-1.00,0.23,14.70,
14:57:41.120457,899.00,-50.00,14.70,0.27,0.00,0.23,14.70,
14:57:41.224344,900.00,-50.00,14.70,-0.73,-1.00,-0.77,14.70,
14:57:41.328415,900.00,-51.00,13.70,0.27,-1.00,0.23,14.70,
14:57:41.430723,900.00,-50.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:41.536003,899.00,-50.00,13.70,-0.73,-1.00,-0.77,14.70,
14:57:41.639837,899.00,-50.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:41.742001,900.00,-51.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:41.847386,900.00,-51.00,14.70,-0.73,0.00,-0.77,14.70,
14:57:41.951068,900.00,-50.00,13.70,-0.73,0.00,0.23,14.70,
14:57:42.053470,900.00,-51.00,13.70,-0.73,-1.00,-0.77,14.70,
14:57:42.158730,899.00,-50.00,13.70,0.27,-1.00,0.23,13.70,
14:57:42.262778,900.00,-50.00,14.70,-0.73,0.00,-0.77,14.70,
14:57:42.364911,899.00,-51.00,14.70,0.27,-1.00,0.23,14.70,
14:57:42.469912,899.00,-50.00,13.70,0.27,-1.00,0.23,13.70,
14:57:42.573853,900.00,-51.00,14.70,-0.73,-1.00,0.23,13.70,
14:57:42.675974,900.00,-51.00,13.70,-0.73,0.00,0.23,13.70,
14:57:42.782137,900.00,-51.00,13.70,0.27,0.00,-0.77,14.70,
14:57:42.884216,900.00,-51.00,13.70,-0.73,-1.00,0.23,14.70,
14:57:42.989067,900.00,-51.00,14.70,0.27,-1.00,0.23,13.70,
14:57:43.092380,899.00,-51.00,14.70,0.27,-1.00,-0.77,13.70,
14:57:43.194530,900.00,-50.00,14.70,-0.73,0.00,-0.77,14.70,
14:57:43.300629,899.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:57:43.403960,899.00,-51.00,13.70,0.27,-1.00,-0.77,13.70,
14:57:43.506038,899.00,-50.00,13.70,-0.73,0.00,-0.77,13.70,
14:57:43.612170,899.00,-50.00,13.70,-0.73,-1.00,-0.77,13.70,
14:57:43.714954,900.00,-51.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:43.818719,900.00,-51.00,13.70,-0.73,0.00,0.23,13.70,
14:57:43.923972,900.00,-51.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:44.026578,899.00,-51.00,14.70,0.27,-1.00,0.23,14.70,
14:57:44.130279,899.00,-51.00,13.70,0.27,0.00,0.23,14.70,
14:57:44.234319,899.00,-50.00,13.70,0.27,-1.00,-0.77,13.70,
14:57:44.338144,899.00,-50.00,14.70,0.27,0.00,-0.77,13.70,
14:57:44.441867,900.00,-51.00,14.70,0.27,-1.00,0.23,14.70,
14:57:44.545957,899.00,-51.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:44.649674,899.00,-51.00,13.70,0.27,0.00,-0.77,14.70,
14:57:44.752058,899.00,-50.00,14.70,-0.73,-1.00,0.23,14.70,
14:57:44.857530,899.00,-51.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:44.961198,899.00,-51.00,13.70,-0.73,0.00,0.23,13.70,
14:57:45.063735,900.00,-50.00,14.70,0.27,-1.00,-0.77,14.70,
14:57:45.169083,899.00,-51.00,14.70,-0.73,-1.00,-0.77,14.70,
14:57:45.271647,899.00,-50.00,13.70,0.27,-1.00,0.23,13.70,
14:57:45.375407,899.00,-50.00,14.70,-0.73,-1.00,-0.77,14.70,
14:57:45.480676,899.00,-51.00,14.70,0.27,-1.00,-0.77,14.70,
14:57:45.583219,899.00,-51.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:45.687011,900.00,-51.00,14.70,-0.73,-1.00,-0.77,14.70,
14:57:45.791082,900.00,-50.00,14.70,-0.73,0.00,0.23,13.70,
14:57:45.894915,900.00,-50.00,13.70,0.27,-1.00,-0.77,13.70,
14:57:45.998540,899.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:57:46.102370,900.00,-50.00,14.70,0.27,-1.00,-0.77,14.70,
14:57:46.206179,900.00,-51.00,13.70,-0.73,0.00,0.23,13.70,
14:57:46.309820,900.00,-50.00,14.70,-0.73,0.00,0.23,14.70,
14:57:46.413687,899.00,-50.00,13.70,-0.73,0.00,0.23,14.70,
14:57:46.517347,899.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:57:46.620955,899.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:57:46.725005,900.00,-50.00,14.70,-0.73,-1.00,-0.77,13.70,
14:57:46.828932,900.00,-51.00,13.70,-0.73,0.00,0.23,14.70,
14:57:46.932241,899.00,-51.00,13.70,-0.73,0.00,0.23,14.70,
14:57:47.036316,899.00,-50.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:47.140172,900.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:47.245431,899.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:47.347995,899.00,-50.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:47.451810,899.00,-50.00,14.70,0.27,-1.00,-0.77,13.70,
14:57:47.555837,900.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:57:47.659518,899.00,-50.00,13.70,-0.73,-1.00,-0.77,14.70,
14:57:47.763662,900.00,-51.00,13.70,0.27,0.00,-0.77,14.70,
14:57:47.867474,900.00,-50.00,13.70,-0.73,-1.00,-0.77,13.70,
14:57:47.971146,900.00,-51.00,14.70,-0.73,-1.00,-0.77,14.70,
14:57:48.073698,899.00,-51.00,14.70,-0.73,0.00,0.23,14.70,
14:57:48.179036,899.00,-50.00,13.70,0.27,-1.00,0.23,14.70,
14:57:48.282645,900.00,-51.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:48.385398,899.00,-51.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:48.490517,899.00,-50.00,13.70,0.27,0.00,-0.77,14.70,
14:57:48.593049,900.00,-51.00,13.70,-0.73,0.00,-0.77,13.70,
14:57:48.696893,899.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:57:48.802122,900.00,-50.00,13.70,0.27,0.00,-0.77,14.70,
14:57:48.907046,899.00,-51.00,13.70,0.27,-1.00,-0.77,13.70,
14:57:49.008398,900.00,-50.00,14.70,0.27,-1.00,0.23,14.70,
14:57:49.112520,900.00,-50.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:49.216258,900.00,-50.00,14.70,0.27,-1.00,-0.77,14.70,
14:57:49.320205,900.00,-50.00,14.70,-0.73,0.00,0.23,14.70,
14:57:49.424073,900.00,-51.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:49.527774,899.00,-51.00,14.70,0.27,-1.00,0.23,13.70,
14:57:49.630388,900.00,-51.00,14.70,0.27,0.00,0.23,13.70,
14:57:49.735583,900.00,-51.00,14.70,-0.73,0.00,0.23,14.70,
14:57:49.839491,899.00,-50.00,14.70,0.27,-1.00,0.23,13.70,
14:57:49.941977,899.00,-50.00,13.70,0.27,0.00,0.23,14.70,
14:57:50.047203,900.00,-51.00,13.70,-0.73,0.00,0.23,14.70,
14:57:50.149764,900.00,-50.00,14.70,0.27,-1.00,0.23,13.70,
14:57:50.253431,900.00,-51.00,13.70,-0.73,-1.00,-0.77,13.70,
14:57:50.358938,899.00,-51.00,14.70,0.27,-1.00,-0.77,14.70,
14:57:50.461378,900.00,-51.00,13.70,-0.73,-1.00,0.23,14.70,
14:57:50.565066,900.00,-50.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:50.670219,899.00,-51.00,14.70,0.27,0.00,-0.77,14.70,
14:57:50.772589,899.00,-50.00,13.70,-0.73,-1.00,-0.77,14.70,
14:57:50.876537,899.00,-50.00,14.70,0.27,0.00,-0.77,14.70,
14:57:50.981386,899.00,-51.00,14.70,-0.73,-1.00,0.23,13.70,
14:57:51.084072,900.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:51.187547,899.00,-51.00,13.70,0.27,0.00,0.23,13.70,
14:57:51.292713,900.00,-51.00,13.70,-0.73,0.00,-0.77,13.70,
14:57:51.395565,899.00,-50.00,14.70,-0.73,-1.00,0.23,13.70,
14:57:51.500641,900.00,-50.00,13.70,-0.73,-1.00,0.23,14.70,
14:57:51.603254,900.00,-50.00,14.70,-0.73,-1.00,-0.77,13.70,
14:57:51.707077,900.00,-50.00,13.70,0.27,-1.00,0.23,13.70,
14:57:51.812260,899.00,-50.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:51.914977,899.00,-51.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:52.018472,899.00,-51.00,13.70,0.27,-1.00,0.23,14.70,
14:57:52.122668,900.00,-50.00,14.70,-0.73,-1.00,-0.77,13.70,
14:57:52.226382,899.00,-50.00,14.70,0.27,-1.00,0.23,14.70,
14:57:52.330225,900.00,-51.00,14.70,0.27,-1.00,-0.77,13.70,
14:57:52.434335,900.00,-50.00,14.70,-0.73,-1.00,-0.77,13.70,
14:57:52.537938,899.00,-51.00,14.70,0.27,0.00,0.23,13.70,
14:57:52.640471,899.00,-50.00,13.70,-0.73,0.00,0.23,14.70,
14:57:52.746041,899.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:52.848952,899.00,-50.00,14.70,0.27,-1.00,0.23,14.70,
14:57:52.951075,899.00,-51.00,13.70,0.27,-1.00,0.23,13.70,
14:57:53.057137,899.00,-51.00,13.70,0.27,-1.00,-0.77,13.70,
14:57:53.159256,900.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:53.262564,900.00,-50.00,14.70,-0.73,-1.00,-0.77,13.70,
14:57:53.368734,899.00,-51.00,13.70,-0.73,-1.00,0.23,14.70,
14:57:53.470855,899.00,-50.00,14.70,0.27,0.00,-0.77,13.70,
14:57:53.574164,900.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:57:53.678998,899.00,-50.00,14.70,-0.73,0.00,-0.77,14.70,
14:57:53.783067,900.00,-50.00,13.70,0.27,0.00,-0.77,14.70,
14:57:53.886893,899.00,-50.00,13.70,-0.73,0.00,-0.77,13.70,
14:57:53.990840,899.00,-50.00,14.70,0.27,-1.00,-0.77,13.70,
14:57:54.094794,900.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:57:54.197252,900.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:54.302424,899.00,-51.00,14.70,0.27,0.00,0.23,14.70,
14:57:54.406294,900.00,-51.00,13.70,-0.73,0.00,-0.77,13.70,
14:57:54.508733,899.00,-51.00,13.70,-0.73,-1.00,-0.77,14.70,
14:57:54.614097,899.00,-51.00,14.70,0.27,-1.00,0.23,14.70,
14:57:54.716616,900.00,-50.00,14.70,0.27,0.00,0.23,14.70,
14:57:54.820183,900.00,-50.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:54.925679,900.00,-51.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:55.028154,899.00,-51.00,14.70,0.27,0.00,-0.77,13.70,
14:57:55.131778,899.00,-51.00,13.70,0.27,0.00,0.23,14.70,
14:57:55.236973,899.00,-50.00,14.70,0.27,-1.00,0.23,13.70,
14:57:55.339573,899.00,-51.00,14.70,0.27,0.00,0.23,14.70,
14:57:55.443091,900.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:57:55.548198,900.00,-50.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:55.650919,899.00,-50.00,14.70,-0.73,-1.00,-0.77,13.70,
14:57:55.754243,899.00,-50.00,14.70,0.27,-1.00,-0.77,14.70,
14:57:55.859701,900.00,-50.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:55.962226,899.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:56.067549,899.00,-50.00,13.70,-0.73,-1.00,0.23,14.70,
14:57:56.169999,899.00,-50.00,13.70,-0.73,-1.00,-0.77,14.70,
14:57:56.273764,899.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:57:56.379208,900.00,-50.00,14.70,0.27,0.00,-0.77,14.70,
14:57:56.481597,899.00,-51.00,14.70,-0.73,0.00,-0.77,14.70,
14:57:56.585474,899.00,-51.00,14.70,0.27,0.00,-0.77,14.70,
14:57:56.689489,899.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:56.793054,900.00,-51.00,14.70,-0.73,0.00,0.23,13.70,
14:57:56.895839,899.00,-51.00,14.70,0.27,-1.00,0.23,14.70,
14:57:57.000959,900.00,-51.00,14.70,0.27,0.00,0.23,14.70,
14:57:57.104771,900.00,-50.00,13.70,-0.73,0.00,0.23,14.70,
14:57:57.207299,900.00,-51.00,14.70,0.27,0.00,0.23,14.70,
14:57:57.312546,899.00,-50.00,13.70,-0.73,0.00,-0.77,13.70,
14:57:57.415201,900.00,-51.00,14.70,-0.73,0.00,0.23,14.70,
14:57:57.518792,899.00,-51.00,14.70,-0.73,-1.00,0.23,14.70,
14:57:57.624247,899.00,-51.00,14.70,-0.73,-1.00,-0.77,14.70,
14:57:57.726896,900.00,-50.00,13.70,0.27,-1.00,0.23,13.70,
14:57:57.830447,900.00,-50.00,13.70,0.27,-1.00,-0.77,14.70,
14:57:57.934641,899.00,-51.00,13.70,0.27,-1.00,0.23,14.70,
14:57:58.038097,899.00,-51.00,13.70,-0.73,-1.00,-0.77,13.70,
14:57:58.142110,899.00,-51.00,13.70,0.27,-1.00,-0.77,13.70,
14:57:58.246099,900.00,-51.00,14.70,0.27,-1.00,0.23,14.70,
14:57:58.349873,899.00,-50.00,14.70,-0.73,-1.00,-0.77,13.70,
14:57:58.452486,900.00,-50.00,14.70,0.27,0.00,0.23,14.70,
14:57:58.557595,899.00,-50.00,14.70,-0.73,0.00,-0.77,14.70,
14:57:58.661488,899.00,-51.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:58.763896,900.00,-51.00,13.70,0.27,0.00,0.23,14.70,
14:57:58.869127,900.00,-50.00,14.70,0.27,0.00,0.23,14.70,
14:57:58.971712,900.00,-50.00,13.70,-0.73,0.00,-0.77,14.70,
14:57:59.075586,899.00,-50.00,13.70,-0.73,-1.00,0.23,13.70,
14:57:59.180850,900.00,-51.00,14.70,0.27,0.00,0.23,13.70,
14:57:59.283188,899.00,-51.00,14.70,-0.73,0.00,-0.77,14.70,
14:57:59.387136,900.00,-50.00,13.70,0.27,0.00,-0.77,13.70,
14:57:59.491161,900.00,-51.00,14.70,-0.73,0.00,0.23,14.70,
14:57:59.594980,900.00,-51.00,13.70,0.27,-1.00,0.23,13.70,
14:57:59.698643,899.00,-50.00,13.70,-0.73,-1.00,-0.77,14.70,
14:57:59.802738,900.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:57:59.906518,899.00,-51.00,13.70,0.27,0.00,-0.77,13.70,
14:58:00.010024,899.00,-51.00,13.70,-0.73,-1.00,0.23,13.70,
14:58:00.114079,899.00,-51.00,14.70,-0.73,0.00,-0.77,14.70,
14:58:00.217928,900.00,-50.00,14.70,-0.73,0.00,-0.77,14.70,
14:58:00.321276,900.00,-50.00,13.70,-0.73,0.00,0.23,13.70,
14:58:00.425496,899.00,-51.00,14.70,0.27,0.00,-0.77,13.70,
14:58:00.529049,900.00,-50.00,13.70,-0.73,0.00,-0.77,13.70,
14:58:00.632754,900.00,-51.00,13.70,0.27,0.00,0.23,14.70,
14:58:00.736676,900.00,-51.00,14.70,0.27,-1.00,-0.77,13.70,
14:58:00.840482,899.00,-51.00,13.70,0.27,-1.00,-0.77,14.70,
14:58:00.944736,900.00,-51.00,14.70,0.27,-1.00,-0.77,13.70,
14:58:01.048353,900.00,-51.00,13.70,0.27,-1.00,-0.77,13.70,
14:58:01.152205,900.00,-50.00,14.70,0.27,-1.00,-0.77,13.70,
14:58:01.256251,899.00,-50.00,14.70,-0.73,-1.00,-0.77,13.70,
14:58:01.360084,899.00,-50.00,13.70,0.27,0.00,0.23,14.70,
14:58:01.462555,899.00,-51.00,13.70,0.27,0.00,0.23,14.70,
14:58:01.567836,900.00,-50.00,13.70,0.27,-1.00,-0.77,13.70,
14:58:01.671550,899.00,-50.00,13.70,-0.73,-1.00,-0.77,13.70,
14:58:01.774031,900.00,-51.00,13.70,0.27,-1.00,0.23,13.70,
14:58:01.879318,900.00,-51.00,14.70,-0.73,-1.00,0.23,14.70,
14:58:01.981928,899.00,-50.00,13.70,-0.73,-1.00,0.23,14.70,
14:58:02.085747,900.00,-51.00,14.70,-0.73,0.00,-0.77,13.70,
14:58:02.191001,899.00,-50.00,14.70,-0.73,-1.00,0.23,14.70,
14:58:02.293377,900.00,-51.00,14.70,-0.73,0.00,-0.77,13.70,
14:58:02.397303,899.00,-51.00,13.70,0.27,0.00,-0.77,14.70,
14:58:02.501397,900.00,-51.00,14.70,-0.73,-1.00,-0.77,13.70,
14:58:02.605170,899.00,-51.00,13.70,0.27,-1.00,-0.77,14.70,
14:58:02.713358,900.00,-50.00,13.70,-0.73,0.00,-0.77,13.70,
14:58:02.812639,900.00,-50.00,14.70,0.27,0.00,-0.77,14.70,
14:58:02.916076,900.00,-51.00,14.70,-0.73,-1.00,0.23,13.70,
14:58:03.018058,899.00,-50.00,14.70,-0.73,-1.00,0.23,14.70,
14:58:03.124140,899.00,-50.00,14.70,-0.73,0.00,0.23,13.70,
14:58:03.227538,899.00,-50.00,14.70,-0.73,0.00,0.23,13.70,
19:29:30.475866,
19:29:30.496104,1
19:29:30.496377,1
19:29:30.496557,1
19:29:30.496718,1
19:29:30.496875,1
19:29:30.497034,1
19:29:30.497245,1
19:29:30.497506,1
19:29:30.497699,1
19:29:30.497868,1
19:29:30.498027,1
19:29:30.498181,1
19:29:30.498337,1
19:29:30.498490,1
19:29:30.498652,1
19:29:30.498818,1
19:29:30.498995,
19:29:30.499101,1
19:29:30.499257,1
19:29:30.499422,1
19:29:30.499587,1
19:29:30.499741,1
19:29:30.499902,1
19:29:30.500071,1
19:29:30.500302,1
19:29:30.500474,1
19:29:30.500629,1
19:29:30.500784,1
19:29:30.500938,1
19:29:30.501092,1
19:29:30.501247,1
19:29:30.501407,1
19:29:30.501570,1
19:29:30.501733,1
19:29:30.501887,1
19:29:30.502041,1
19:29:30.502195,1
19:29:30.502349,1
19:29:30.502503,1
19:29:30.502662,1
19:29:30.502826,1
19:29:30.502989,1
19:29:30.503153,1
19:29:30.503307,1
19:29:30.503469,1
19:29:30.503624,1
19:29:30.503778,1
19:29:30.503938,1
19:29:30.504137,1
19:29:30.504315,1
19:29:30.504479,1
19:29:30.504634,1
19:29:30.504787,1
19:29:30.504941,1
19:29:30.505095,1
19:29:30.505249,1
19:29:30.505409,1
19:29:30.505572,1
19:29:30.505734,1
19:29:30.505887,1
19:29:30.506040,1
19:29:30.506194,1
19:29:30.506388,1
19:29:30.506546,1
19:29:30.506716,1
19:29:30.506878,1
19:29:30.507033,1
19:29:30.507187,1
19:29:30.507349,1
19:29:30.507512,1
19:29:30.507666,1
19:29:30.507819,1
19:29:30.507987,1
19:29:30.508183,1
19:29:30.508367,1
19:29:30.508522,1
19:29:30.508677,1
19:29:30.508831,1
19:29:30.508985,1
19:29:30.509138,1
19:29:30.509292,1
19:29:30.509452,1
19:29:30.509623,1
19:29:30.509778,1
19:29:30.509932,1
19:29:30.510087,1
19:29:30.510240,1
19:29:30.510394,1
19:29:30.510547,1
19:29:30.510714,1
19:29:30.510875,1
19:29:30.511030,1
19:29:30.511194,1
19:29:30.511348,1
19:29:30.512244,1
19:29:30.512412,1
19:29:30.512568,1
19:29:30.512722,1
19:29:30.512876,1
19:29:30.513029,1
19:29:30.513184,1
19:29:30.513344,1
19:29:30.513507,1
19:29:30.513671,1
19:29:30.513825,1
19:29:30.513979,1
19:29:30.514133,1
19:29:30.514286,1
19:29:30.514440,1
19:29:30.514600,1
19:29:30.516268,1
19:29:30.516447,1
19:29:30.516611,1
19:29:30.516765,1
19:29:30.516919,1
19:29:30.517073,1
19:29:30.517227,1
19:29:30.517386,1
19:29:30.517549,1
19:29:30.517713,1
19:29:30.517868,1
19:29:30.518022,1
19:29:30.518177,1
19:29:30.518330,1
19:29:30.518483,1
19:29:30.518642,1
19:29:30.521497,1
19:29:30.521664,1
19:29:30.521820,1
19:29:30.521974,1
19:29:30.522128,1
19:29:30.522282,1
19:29:30.522435,1
19:29:30.522594,1
19:29:30.522757,1
19:29:30.522921,1
19:29:30.523075,1
19:29:30.523229,1
19:29:30.523390,1
19:29:30.523553,1
19:29:30.523707,1
19:29:30.523866,1
19:29:30.525453,1
19:29:30.525637,1
19:29:30.525793,1
19:29:30.525947,1
19:29:30.526101,1
19:29:30.526275,1
19:29:30.526436,1
19:29:30.526597,1
19:29:30.526760,1
19:29:30.526924,1
19:29:30.527079,1
19:29:30.527242,1
19:29:30.527395,1
19:29:30.527594,1
19:29:30.527749,1
19:29:30.527907,1
19:29:30.529540,1
19:29:30.529724,1
19:29:30.529877,1
19:29:30.530030,1
19:29:30.530181,1
19:29:30.530333,1
19:29:30.530484,1
19:29:30.530641,1
19:29:30.530803,1
19:29:30.530964,1
19:29:30.531116,1
19:29:30.531268,1
19:29:30.531428,1
19:29:30.531588,1
19:29:30.531740,1
19:29:30.531900,1
19:29:30.533483,1
19:29:30.533656,1
19:29:30.533809,1
19:29:30.533961,1
19:29:30.534112,1
19:29:30.534264,1
19:29:30.534415,1
19:29:30.534568,1
19:29:30.534733,1
19:29:30.534893,1
19:29:30.535045,1
19:29:30.535210,1
19:29:30.535362,1
19:29:30.535522,1
19:29:30.535673,1
19:29:30.535825,1
19:29:30.537482,1
19:29:30.537652,1
19:29:30.537806,1
19:29:30.537958,1
19:29:30.538109,1
19:29:30.538260,1
19:29:30.538412,1
19:29:30.538564,1
19:29:30.538728,1
19:29:30.538888,1
19:29:30.539042,1
19:29:30.539195,1
19:29:30.539354,1
